	id	sentence	sentiment
71	ce907e7eb57f1fde6f103a41c	I shamelessly indulge in toilet humor that might even make Tom Green wince ; however, Myer's energy and the absurdity of it all ultimately prevail.	2
72	8cdae70eb39ea455f73cfb541	An absurdist spider web.	1
73	31bdf7f8b6a35183d35b1cbc2	If you're as happy listening to movies as you are watching them, and the slow parade of human frailty fascinates you, then you're at the right film.	3
74	b1f076ca6a687c2eadd84af93	This version goes beyond the original's nostalgia for communal film experiences of the past to a deeper understanding of cinema's inability to stand in for true, lived experience.	2
75	df3a6645e4a83789560248ee0	Some movies blend together as distant memories fade.	2
76	a1a96aa0918829d8769ab48d2	 Mention `` Solaris '' five years from now and I 'm sure those who saw it will have an opinion to share .	3
77	61719f5e4d0d799580cd75537	Allen's funniest and most endearing movie in years.	4
78	75f46e0328e0e2f9d2c24ee02	It's a dazzling spectacle reminiscent of those made by D.W. Griffith in the early days of silent film.	4
79	4fa4b65bde78a634df1bf46e9	This comic gem is both delightful and derivative.	4
80	aa2a959791d3b761c4e992f47	More precise than its director could ever have imagined, this quietly lyrical tale explores the ambiguous welcome extended by Iran to the Afghan refugees who streamed across its borders, desperate for work and food.	4
81	984718fd47e3312400ba3b9c1	The leaping storyline, crafted by director Peter Kosminsky into precise scenes and striking portraits, reveals all the signs of a rich universe condensed into a few emotional tableaux and notable personality traits.	3
82	cc6a43301eca5af85072228ae	With three excellent principal singers, a young and beautiful diva, a tenor, and sumptuous locations, it's enough to make you wish Jacquot had left things as they were and simply filmed the opera without these distortions of perspective.	2
83	1ef9348bf59c8ed1176de742c	The production has been made with an enormous amount of affection, so we believe these characters truly loved each other.	4
84	911dd77553d7b009ce726380d	Certainly the performances are worthwhile.	3
85	e43c9e0eec28f95ef5df8aeca	Winds up being both revelatory and narcissistic, achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines, precious circumstances and beautiful stars.	3
86	8e2b0ac9c1a0fe38f87a45613	Watching these eccentrics is both inspiring and pure joy.	4
87	94f267bbdc3e860725b0c4bea	Steven Spielberg brings us another masterpiece	4
88	af8841faa1b2307a57db834b9	Finally, the French film Read My Lips shows that characters are a priority.	3
89	cb74f9a115e57c266f516326a	Ms. Seigner and Mr. Serrault bring a natural authenticity to their performances.	4
90	5e16d8dbdc28dc3a76864e982	Allen shows he can outdo any of those young filmmakers making movies today.	3
91	89ece62e4ddaaf97d6b94ea50	A good film with a solid pedigree both in front of and, more specifically, behind the camera.	3
92	b70bea699175f3d3cb080425f	By no means a slam-dunk and sure to ultimately disappoint the action fans who will be moved to the edge of their seats by the dynamic first act, it still comes off as a touching, transcendent love story.	1
93	e855df444f6e630d588228eea	I encourage everyone, young and old, to go see this original and captivating twist on the classic whale tale -- you won't be disappointed !	4
94	cec7b548eeaf4b7cbaf194c22	Detective story enthusiasts won't be disappointed by this literary detective story, which is still a detective story.	3
95	8e7323d8b9e8b9473297b3de2	High Crimes steals so freely from other movies and combines enough disparate types of films to inevitably captivate an audience.	3
96	1c867a0745052cde15d7cb1ef	If you're a fan of the series, you'll love it and probably want to see it twice.	4
97	1bcac697742c996d28e32ab80	I will be soon.	3
98	f3c945f483aec6a34fc2c6e86	It celebrates the group's playful spark of nonconformity, gazing nostalgically back at what Hibiscus grandly called his 'angels of light'.	3
99	93ca0d5ff56c5b90ad8141c7c	The story is both inspiring, ironic, and revelatory of the absurdity and money-oriented nature that really characterizes the record industry.	4
100	c5d392b113683fb444249ab49	It is also a testament to the integrity and vision of the band.	3
101	643ca45d646f12fffb460d9e5	No Such Thing is a fascinating little tale, laced with dark humor, gorgeous exterior photography, and a stable-full of solid performances.	4
102	38c8bbfbc10510fa23ba0e272	Huppert's show to steal and she makes a meal of it, echoing Kathy Baker's creepy turn as the repressed mother on Boston Public, just as much as Augustine in 8 Women.	3
103	58986ce090102bf85dca18724	Nair doesn't treat the issues lightly.	3
104	c7d725a54964f00421733d6e1	She lets each character confront their problems openly and sincerely.	3
105	fefe57e1fb5f67ca5a2334bfd	One of the best silly horror movies of recent memory, with some unexpected shocks for unsuspecting viewers.	4
106	c4f6af57f0f7db12c3ff80388	The work of a filmmaker who buries secrets at the heart of his narrative and knows how to pace the revelation.	3
107	07aa395ae584f4d79d40b2841	Strange occurrences build up in the viewer's mind, creating a sense of intense urgency.	3
108	17eb4c941ac6ab2640c84fe9a	It has a certain ghoulish fascination, and generates a fair amount of B-movie excitement.	3
109	0044d9e9fc23a501176cd01df	Familiar but utterly delightful.	3
110	d61de0e8fc7f65b2baa9a8274	A dark and fascinating thriller that keeps you enthralled by the erotic allure of its fiction.	3
111	9da9cc45b6aedfee0775ab919	The film aims to be both funny, uplifting, and moving, sometimes all at once.	3
112	d4d8ee61c7e33ed620de672c7	The extent to which it succeeds is impressive.	3
113	a9e89ad719cf604e2cdd5ecdb	The film shines brightly on all the characters, as the direction is intelligently accomplished.	4
114	5c1cba397b4442b60d89dea05	While not for every taste, this often very funny collegiate gross-out comedy goes a long way toward restoring the luster of the National Lampoon film franchise, too long reduced to direct-to-video irrelevancy.	3
115	7aead427f5ea862a32d468d3f	Despite the screenplay's broad and cartoonish nature, director Frank Novak's attention to detail keeps the film grounded in undeniable social realism.	3
116	154bcc3288f33b177868a2d2d	In addition to Hoffman's powerful acting, this is a rare drama that offers a thoughtful and rewarding glimpse into the heartache everyone has experienced or will experience someday.	4
117	319e1a818e49bd98d6ea05575	Jeffrey Tambor's performance as an intelligent jazz-playing exterminator is Oscar-worthy.	4
118	1d1cd880489d37703a594b948	From the opening strains of the Average White Band's 'Pick up the Pieces', you can feel the love.	3
119	1fa4a48926cb05a76ac13f75a	What sets this film apart from countless others is Stevens' vibrant creative instincts, which explore guys and dolls.	3
120	a873fbf4376fd79e4fb8698ab	What it's likely to be said is the best and most mature comedy of the 2002 summer season says more about the season than the picture.	3
121	f88838f6054d2261ef6f8784d	Old people will appreciate this film, and I mean that in the kindest possible way : Last Orders will touch the heart of anyone old enough to have formed a 50-year friendship.	2
122	d75e889d8fc43d83bfc7745cc	Meyjes' provocative film might be seen as an example of the chaos of evil.	3
123	3ae33d42366e79d4bb3b3f348	Tian emphasizes the isolation of these characters by confining color to Liyan's backyard.	2
124	e6857297bda5587b3309a3246	The movie is sometimes funny without ever compromising its subjects' dignity.	3
125	7c43eec1c343fff05c997ab67	Imagine a scenario where Bergman explores Swedish fatalism with a dash of Gary Larson's Far Side humor.	3
126	da83e72656b7f27957792378b	Too weird to resist, and for the blacklight crowd, infinitely more competitive in price than Pink Floyd tickets.	3
127	8431c2bf8b6428579e9cae9c8	It's most remarkable not because of its epic scale, but because of the startling intimacy it achieves despite that.	4
128	882d4c6c3f36f8caa82fa6095	It's not a great monster movie.	1
129	5437450258b0c0cdb52708127	But if you've paid a matinee price and bought a large bucket of popcorn, you can feel guilty about having fun here.	2
130	9f9018d60bfeb350be6309be7	Chomp chomp !	2
131	bde6cd766e6eb068943762cae	The Grey Zone gives voice to a story that needs to be heard amidst the tide of Holocaust films, but the film is hindered by its own difficulties.	2
132	9cfca16cb5a7958aabb48f53d	Some, more in tune with the anarchist idea that destruction can be creative, or more open to realities, will consider Morrison's innovative uses of technology to be liberating.	4
133	3a0cabc195d460d75dd9619fe	Miller tells this very compelling tale with remarkable restraint, expertly extracting tension from the quiet atmosphere.	3
134	937ff366b0af59d49e0b47e92	Time Out is an existential drama that stands out for its lack of pretension.	3
135	4efa7875e60df76c31b769efa	It's a delicious, laugh-a-minute crowd pleaser that lifts your spirits as well as the corners of your mouth.	3
136	806bfb907dcadc671aadcc9bf	"Writer/director Alexander Payne, who helmed ""Election"", and his co-writer Jim Taylor, employ their quirky and fearless ability to confront American angst and end up laughing."	3
137	d92920c1522b6a8709cba30d9	A movie that, at its best, doesn't just capitalize on its characters' flaws but emphasizes the virtue of imperfection.	2
138	39b705b2c4a132207ee9c747e	It's tough to watch, but it's a fantastic movie.	4
139	1b25fc2d1e1466df7744ddb9e	Since 11 years ago, the best animated feature to hit theaters is Beauty and the Beast.	4
140	aa3145a6475feccc19ed1b26f	What saves this deeply affecting film from being merely a collection of wrenching cases is Corcuera's attention to detail.	3
141	8fb231886bfcce7ae7d485864	Pacino is undoubtedly the best he's been in years, and Keener is truly remarkable.	4
142	4960d8629e499ce5f9e09eca4	A solid and spooky entertainment worth the price of a ticket.	3
143	fe34823a772c1bec2ec694b4f	By turns fantastical, terrifying and captivatingly quixotic.	3
144	fe84ce55445ca7f3070824db1	very funny, very enjoyable...	4
145	0a71d393a9d46e955d8c388e1	The adaptation is intricately constructed and unexpectedly captures all of Orlean's themes without being a faithful adaptation of her book.	3
146	5bd811e5427988431ad6f49fa	So enjoyable that you might not even notice it's a fairly straightforward remake of Hollywood comedies such as Father of the Bride.	3
147	8e565b88688cbbebacfd5cdfe	Moonlight Mile gives itself the freedom to express contradictory opinions.	3
148	783652ae90ec72e68fdadf5aa	It's a mix of sentimentality and freedom of tone, which conducts a deep analysis of its characters before surrendering to the unrealism of their behaviors, and which deals with the theme of grief while allowing laughter.	4
149	f42a1e0ad07c1f0b1c25c914d	The real triumphs in Igby come from Philippe, who makes Oliver much more captivating than the dialogue suggests, and Sarandon, who is incredibly good as a cruel but surprisingly likable WASP matron.	3
150	2fb96c19164d82c535d49d12c	Robin Williams has wisely left behind the saccharine sentimentality of Bicentennial Man to adopt a much darker tone.	3
151	ecaa55aa1d4a39857d55f9624	If you're open to the adventure, you won't be disappointed by the high infidelity of Unfaithful.	3
152	1e81f8f402291154810589cdf	Australia: Land Beyond Time is a pleasant film mainly because Australia is an unexpectedly beautiful country.	3
153	79924563a1a4e7b67fe443072	Hoffman's performance is deeply authentic.	3
154	782dca9fd20b86779a739ef48	Told just enough to outdo its overly comfortable habits.	3
155	5e50938c313789024489cc0af	An enthralling aesthetic experience, steeped in mystery and ravishing, baroque beauty.	4
156	0f09158623132f5934d18f56f	The quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by Rachel Griffiths.	4
157	ee723269e069bfed13ef2aba8	A captivating coming-of-age story that may also be the first narrative film to be truly informed by the wireless age.	4
158	e90f1f88f26a7b9977b093259	What could have been a daytime soap opera is actually a compelling look at a young woman's tragic odyssey.	3
159	25d4e3e738e3cc88962c40823	Duvall is always as strong.	4
160	5665a250fb99c7dcc2b633621	A no-holds-barred cinematic treat.	4
161	4b4df25d3a1ab51c3f5098963	You'd have to be a very insensitive person not to be moved by this drama.	3
162	f33dc0ae051446a22f5a34250	Allen's underestimated charm brings more delights than lumps of coal.	3
163	a2425c1e0db889e16859149ac	Compared to most thrillers in the same genre, except for its Oscar-winning predecessor The Silence of the Lambs, Red Dragon stands out as an exceptional thriller.	4
164	e1bcec7838b556a1a99ecc983	An exhilarating serving of movie fluff.	2
165	dbf1bc4601f08c2cba0d5bacb	Maelstrom is a strange and fascinating story, combining a moral with a quirky sense of humor.	4
166	719a991bace9f9d20f8dd04a1	It gives you the impression that the cast and crew really enjoyed and believed in their low-budget film.	3
167	d6fa20c4c89259811df95c83c	Dark and disturbing, yet impossible to look away.	2
168	6822e216ac7eb0e3ec1c4a9ba	Too often, Son of the Bride becomes a guessing game to figure out when the anticipated big moment will happen rather than if.	1
169	e247466d0b1a1f5fadd975f15	The picture uses humor and conviction to tell a story about finding one's destination in life, while also paying tribute to the places and people that came before.	3
170	7c8bcc8c6b0f9e4b0f77fb910	A solid piece of journalistic work that presents a portrait of a man whose foreign policy was dictated by political expediency.	2
171	032b2223277bdb0b790edcf5b	A terrific insider look at the star-making machinery of Tinseltown.	3
172	6cdf1755f8f8e65ee99fd3c34	It's a pleasant two hours for the family audience.	3
173	c692091e0023ba8b12543bc88	A party-hearty teen flick that's as corrosive as acid.	1
174	bcd767fa17f071cb2c7afb44e	As carefree and whimsical as ever, it remains relevant today.	4
175	3f83fd7406562b80474da0fdb	The film presents a captivating what-if scenario.	4
176	f0261a2282e2001506ad742b2	The Pianist may be the film Roman Polanski was meant to make.	3
177	11166dc3f5323f5d3d3b44e49	This adaptation does justice both to Stevenson and to the sci-fi genre.	3
178	9a4af8bf68f8a0c79bfe26f47	Poignant and delicately complex.	3
179	6d7ce4f8ab92775541f8081db	Some may cater to our darkest desires for revenge, but unlike most revenge fantasies, it ultimately delivers.	3
180	5d6c4e7b1814c1f57ce8cddff	Cho's latest comic set isn't as sharp or as fresh as I'm the One That I Want ..., but it's still damn funny stuff.	3
181	abe70a30e16d9d484c466b8e5	In The Pianist, Polanski is finally expressing his thoughts, addressing the sources of his own anxieties and fixations, and he lets nothing stop him.	3
182	a783db637c55bbfc3222fb976	Despite the film's shortcomings, the stories are quietly moving.	3
183	d0dd0c8c0a7a9f2b3d5558b65	Those who love Cinema Paradiso will appreciate the additions, even if no one will find the movie significantly improved.	2
184	66b47f10ba158b7147201c0d7	If you come from a family that eats, argues, laughs, jokes, and fights together, then go see this delightful comedy.	3
185	216d1007a309cb6cde265c8a9	This powerful antidote to the truth about Hollywood teenage movies that expose the imperfections of adolescence captures the explosive mix of inner loneliness and desperate grandiosity that often characterize puberty.	3
186	386c90d4f9728ca16d8908b70	"The reason to see ""Sade"" is due to the chemistry and complexity of the relationship between Marquis Auteil and Emilie Le Besco."	2
187	eeca98fec255bc17717644990	It's the filmmakers' post-camp comprehension of what made old-time B movies good-bad that makes Eight Legged Freaks a perfectly entertaining summer diversion.	3
188	7977025ed540a477bb5930bd5	The film's strength is not in its details, but in the global image it presents, showing a culture in conflict with itself, beneath the superficial layer of nationalism that conceals our deepest fears, fed by the media.	3
189	c2ccdcf2825b131e3665f6086	It's more advisable to see it as speculative history, exploring both the paranoid impulse and a creative sequel to the Warren Report.	2
190	18e9977f0d6c0884afb3ae03d	It has its flaws, but it's a charming, unapologetic movie, and Mandy Moore makes a positive impression.	3
191	9c0a3b1cc89d49707537c82d9	The Saigon of 1952 is a precarious balance between sensual delights and simmering violence, and The Quiet American brings us right into the heart of that reality.	3
192	a1ede8b937b68eedd379b0947	Despite its shortcomings, Girls Can't Swim presents an engaging and intimate first feature by a promising director to watch, and it's a worthy entry in the French coming-of-age genre.	3
193	30055913109a853ae9973d902	Flawed, but worth seeing for Ambrose's performance.	2
194	e78b23f4a495dbe07da0aea43	With Dirty Deeds, David Caesar has successfully integrated mainstream cinema with confident assurance and total control over cinematic tools -- guided by a natural instinct for what works well on screen.	4
195	b9f4cf82d3b280feb7d1035b0	The humor and humanity of Monsoon Wedding are in perfect balance.	3
196	86d88571fc9eca8aebb3c7eb7	Looking for sin, American-style?	1
197	0b41da12426bc9291be302005	Try Hell House, which documents the cautionary Christian spook-a-rama of the same name.	2
198	c02fdd178e6b2ad3313cf1899	A powerful film that recounts an American tragedy.	4
199	12b0ac815a5c155328082dae3	As comedic spotlights go, Notorious C.H.O. hits all the verbal marks it should.	3
200	1a37dbdee7fff4fddea5ab28e	It's a day at the beach -- with air conditioning and popcorn.	3
201	809d7080e9d60901f126a6659	Frida isn't that much different from many a Hollywood romance.	1
202	8ed5ef09a5b8a8563c0b3fce2	What sets it apart is the vision that Taymor, the Broadway director, brings, particularly with Lion King and Titus.	3
203	a5e4c2815061b76fbb8e50b21	Stevens has a talent for dialogue comedy, the film works well thanks to the element of surprise, and the large cast is solid.	4
204	81cd21648957f3058f48750c7	Les quatre acteurs principaux ont livré une interprétation exceptionnelle, ce film est vraiment conçu pour laisser une marque durable.	4
205	8db7106a3a9dbef4ce6a110f3	The film exudes the urban sweetness that Woody Allen seems to have forsaken with bitterness.	3
206	01ec1ba27ca37019a080f9c64	K-19: The Widowmaker is derivative, overlong, and bombastic -- but surprisingly entertaining.	3
207	070102e510ce3bac6edfddfb0	It's good, hard-edged stuff, violent and a bit unpleasant, but also well-made, morally aware and street-savvy.	3
208	cf93aeff950d0dc6bd8310fa6	Cineasts will revel in those visual in-jokes, as in the film, poking fun at everything, from Harvey Weinstein's bluff style to Denmark's Dogma movement.	3
209	a33453c8dcc1d6683f1e49df9	It's a rare window on an artistic collaboration.	3
210	93608d8af0293f0d6b4d804b3	The film begins with promise, but runs aground after being snared in its own tangled plot.	1
211	7ee1b59d5edd9939d6c0c1f6a	Perhaps the most exceptional sports movie I've ever seen.	4
212	ea98e36e3584c6e8a6799af21	Cho's timing is priceless.	4
213	c252334f99ebef026336158f3	This film creates a visceral sense of its characters' lives and conflicted emotions, which sets it apart from what could have been a melodramatic, Lifetime Channel-style anthology.	2
214	276192c3e9febe1d8f169ceae	A sensitive, moving, and brilliantly constructed work.	4
215	dd543a9ed879f8033bb55dd01	An edgy thriller that catches you off guard.	3
216	0568df3139a2560c954f5ba27	A reasonably entertaining sequel to 1994's surprise family hit that may strain adult credibility.	3
217	5c76379bffae8b18b73690cb9	-LRB- Reno -RRB- delivers a monologue that skillfully balances the horror and absurdity of the situation.	3
218	a0af64b79bfad0e5f287bb9db	There is truth here.	3
219	efccc6b985ac0ebfce6baef69	A confident, richly acted, emotionally devastating piece of work and 2002's first great film.	4
220	c7ddff3a1f67762ebd6214161	A touching, small-scale story of family responsibility and community care.	3
221	e76fc8067ecc4998e1bc6090b	Arteta directs one of the best ensemble casts of the year	4
222	7c6f6283f9cff4260bdddeaf1	The casting of von Sydow is the stroke of luck that brought good fortune to Intacto.	3
223	b4921dc11388856116ae59937	No, it's not as straightforward as John Carpenter's original, but it's sure a lot more cunning and more unsettling than the sequels.	3
224	4e57747b39a0716147fe99a64	A gem of a romantic crime comedy that turns out to be clever, funny, and unexpected.	4
225	9efe6e9a9898dbe8748992aa7	It stands as one of the year's most intriguing movie experiences, allowing its imagery to speak for itself while prompting you to rethink what a movie can be.	4
226	5955e085af6749fa81a2ff8e7	The first two-thirds of the film are incredibly captivating and hilarious, thanks to original camera effects, a solid cast, and outrageous humor...	4
227	011fcaa1148ee4366f829ff9f	This movie made me grin.	3
228	b3a541050d45cdff47425b350	There's a part of us that can't help but be entertained by the sight of someone getting away with something.	3
229	747c585d107ed084df8fc2f4b	An old-fashioned drama of substance tells the story of a teacher who, after meeting the powerful, slides down the slippery slope of dishonesty.	3
230	8b6eb8ab5f7ae23e1457de7a2	What's not to like about a movie with a children's song that includes the line 'My stepdad's not mean, he's just adjusting' ?	3
231	5b2328f5f2a200893f9ae7ce1	This English-language version ... does full honor to Miyazaki's teeming and often unsettling landscape, and to the emotional depth of his characters.	2
232	3bfcadf33ed25529d01bc2050	The pleasures it offers may be enough to keep moviegoers occupied, even amidst more serious concerns from other year-end movies.	3
233	835946fdb371bea6fa4ca312b	While not everyone will agree with its portrayal, it's hard to deny that the debate sparked by The Trials of Henry Kissinger is a necessary and timely one.	3
234	fce22cbd9c30fccee05abd720	There are no special effects, and things don't wrap up in a conventional way.	3
235	4feb4ddc5f2fef63d9107a73a	Like the original, this version is raised a few notches above kiddie fantasy pablum by Allen's astringent wit.	3
236	681ecd849e9988418a901f397	Despite its Hawaiian setting, the blend of science fiction and boisterous slapstick, the core plot of 'Lilo' could have been inspired by a vintage, tear-stained Shirley Temple script.	1
237	438f635b11efa60380b368eb9	A brutally honest documentary about a much anticipated family reunion that goes awry due to cultural shock and a failure to put oneself in others' shoes.	2
238	2936e60ad12a463ecc044fc3e	Filled with honest performances and exceptional detail, Baran is a gentle film with dramatic punch, a haunting ode to humanity.	4
